"last_name, first_name","player_id","year","player_age","ab","pa","hit","single","double","triple","home_run","strikeout","walk","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","isolated_power","babip","b_rbi","b_lob","b_total_bases","r_total_caught_stealing","r_total_stolen_base","b_ball","b_called_strike","b_game","b_gnd_into_dp","b_hit_by_pitch","b_intent_walk","b_sac_bunt","b_sac_fly","r_stolen_base_2b","r_stolen_base_3b","r_stolen_base_home","b_total_ball","b_total_strike","b_total_swinging_strike","xba","xslg","woba","xwoba","xobp","xiso","avg_swing_speed","fast_swing_rate","blasts_contact","blasts_swing","squared_up_contact","squared_up_swing","avg_swing_length","swords","exit_velocity_avg","launch_angle_avg","sweet_spot_percent","barrel","barrel_batted_rate","hard_hit_percent","avg_best_speed","avg_hyper_speed","whiff_percent","swing_percent"
"Brown, Seth","664913","2022","29","500","555","115","61","26","3","25","146","51",26.3,9.2,".230",".444",".305","0.749","0.214",".273","73","214","222","2","11","746","332","150","7","3","3","0","1","11","0","0","804","1394","273",".251",".454",".323",".338",".324",".203",,,,,,,,,"89.2","15.8",34.9,"46",13,41.4,"101.723429266","95.001222068",29.6,48.3
"Casali, Curt","592200","2022","33","148","176","30","21","4","0","5","50","24",28.4,13.6,".203",".331",".318","0.649","0.128",".263","17","75","49","0","0","285","101","57","1","2","0","0","2","0","0","0","309","474","93",".189",".325",".295",".289",".309",".136",,,,,,,,,"87.1","25.4",35,"6",6,39,"98.0141006","93.131572828",27.3,47.6
"Renfroe, Hunter","592669","2022","30","474","522","121","68","23","1","29","121","39",23.2,7.5,".255",".492",".315","0.807","0.237",".281","72","207","233","1","1","673","330","125","11","4","1","2","3","1","0","0","729","1298","221",".240",".438",".347",".323",".303",".199",,,,,,,,,"90.5","17.7",32.7,"39",10.9,43.6,"101.645981292","95.173188394",27,47.8
"Kelenic, Jarred","672284","2022","22","163","181","23","10","5","1","7","61","16",33.7,8.8,".141",".313",".221","0.534","0.172",".167","17","75","51","2","5","237","112","54","3","1","0","0","1","5","0","0","248","451","100",".174",".354",".238",".271",".254",".179",,,,,,,,,"86","18",27.2,"14",13.6,35,"99.0507575","93.58765835",33.3,48.5
"Garlick, Kyle","664247","2022","30","150","162","35","23","3","0","9","48","8",29.6,4.9,".233",".433",".284","0.717","0.200",".277","18","81","65","0","0","181","102","66","2","3","0","0","1","0","0","0","207","395","91",".227",".423",".311",".305",".279",".195",,,,,,,,,"90.2","15.1",36.9,"10",9.7,47.6,"101.399865577","95.232580777",35.2,48.7
"McKenna, Ryan","663630","2022","25","156","172","37","25","10","0","2","55","11",32,6.4,".237",".340",".294","0.634","0.103",".350","11","66","53","1","2","174","94","104","3","2","1","2","1","2","0","0","189","408","93",".210",".334",".279",".267",".271",".124",,,,,,,,,"86.7","15.4",37.5,"10",9.6,30.1,"97.3643112","92.729450101",35,52.6
"Heyward, Jason","518792","2022","32","137","151","28","21","5","1","1","32","11",21.2,7.3,".204",".277",".278","0.555","0.073",".260","10","67","38","0","1","184","90","48","3","3","0","0","0","1","0","0","198","360","56",".218",".322",".253",".278",".290",".105",,,,,,,,,"87.6","13.1",26.7,"5",4.8,38.1,"99.795272642","93.960513048",27.8,48.4
"Larnach, Trevor","663616","2022","25","160","180","37","19","13","0","5","57","18",31.7,10,".231",".406",".306","0.712","0.175",".320","18","67","65","0","0","266","141","51","1","0","1","0","2","0","0","0","282","442","108",".227",".442",".309",".322",".303",".215",,,,,,,,,"90.1","13.1",36.2,"12",11.4,43.8,"101.431611321","95.113861143",40.2,41.6
"Díaz, Lewin","650331","2022","25","160","174","27","18","4","0","5","54","11",31,6.3,".169",".287",".224","0.511","0.118",".214","11","65","46","0","1","235","145","58","3","1","0","0","2","1","0","0","249","483","75",".167",".262",".228",".219",".223",".095",,,,,,,,,"88.3","15.6",29.6,"6",5.6,28.7,"97.258491481","92.70251037",27.2,46.2
"Kirilloff, Alex","666135","2022","24","144","156","36","26","7","0","3","36","5",23.1,3.2,".250",".361",".290","0.651","0.111",".308","21","56","52","0","0","189","97","45","5","4","0","0","2","0","0","0","208","406","52",".228",".365",".286",".278",".270",".137",,,,,,,,,"89.3","6.1",28.2,"7",6.4,45.5,"99.634929455","94.165907909",20.1,50.3
"Cain, Lorenzo","456715","2022","36","145","156","26","20","5","0","1","36","8",23.1,5.1,".179",".234",".231","0.465","0.055",".229","9","76","34","2","2","190","88","43","4","2","0","0","1","2","0","0","205","418","74",".200",".253",".212",".230",".250",".053",,,,,,,,,"87.9","3.8",21.8,"0",0,36.4,"99.010785455","93.632816636",25.8,53
"Meadows, Austin","640457","2022","27","128","147","32","24","6","2","0","17","16",11.6,10.9,".250",".328",".347","0.675","0.078",".288","11","52","42","1","0","214","113","36","2","3","0","0","0","0","0","0","235","355","23",".308",".460",".307",".380",".398",".153",,,,,,,,,"87.8","17.2",34.2,"7",6.3,39.6,"99.928750727","94.100384273",13.2,41
"Phillips, Brett","621433","2022","28","201","225","29","18","6","0","5","94","16",41.8,7.1,".144",".249",".217","0.466","0.105",".233","15","84","50","0","7","352","178","83","0","3","0","4","1","6","1","0","367","615","146",".156",".244",".213",".220",".230",".088",,,,,,,,,"88.5","22.8",32.1,"5",4.5,29.5,"97.432571887","92.851488396",39.4,44.5
"Hummel, Cooper","669450","2022","27","176","201","31","17","8","3","3","64","23",31.8,11.4,".176",".307",".274","0.581","0.131",".255","17","77","54","1","4","298","161","66","4","1","0","0","1","3","1","0","323","496","75",".210",".332",".262",".292",".307",".122",,,,,,,,,"87.6","7.7",30.1,"8",7.1,35.4,"99.536416429","93.823074324",27.5,40.9
"Nevin, Tyler","663527","2022","25","157","184","31","25","4","0","2","46","20",25,10.9,".197",".261",".299","0.560","0.064",".259","16","64","41","0","0","281","129","58","4","4","0","0","3","0","0","0","302","491","82",".214",".326",".261",".293",".316",".111",,,,,,,,,"87.3","17.7",34.2,"4",3.5,37.7,"98.356865263","93.376842655",26.8,45.6
"Burger, Jake","669394","2022","26","168","183","42","24","9","1","8","56","10",30.6,5.5,".250",".458",".302","0.760","0.208",".324","26","81","77","0","0","194","97","51","7","3","1","1","1","0","0","0","218","464","116",".225",".460",".327",".318",".281",".235",,,,,,,,,"90.7","12.3",33.3,"17",14.9,43,"102.65301125","95.597171532",35.4,53.8
"Thomas, Lane","657041","2022","26","498","548","120","75","26","2","17","132","41",24.1,7.5,".241",".404",".301","0.705","0.163",".291","52","210","201","4","8","743","449","146","8","4","0","0","5","8","0","0","782","1422","173",".222",".357",".308",".286",".286",".135",,,,,,,,,"86.4","12.5",32.6,"24",6.5,34.5,"98.449522283","93.255458474",21.1,44.1
"Alvarez, Yordan","670541","2022","25","470","561","144","76","29","2","37","106","78",18.9,13.9,".306",".613",".406","1.019","0.307",".320","97","215","288","1","1","836","363","135","12","6","9","0","7","0","0","1","895","1300","180",".326",".669",".427",".460",".427",".343",,,,,,,,,"95.2","12.3",40.7,"78",21,59.8,"105.676985081","98.195923324",23.5,42.7
"Camargo, Johan","622666","2022","28","152","166","36","30","3","0","3","37","13",22.3,7.8,".237",".316",".297","0.613","0.079",".295","15","70","48","0","0","241","111","52","1","0","0","1","0","0","0","0","257","461","68",".225",".309",".276",".267",".286",".084",,,,,,,,,"86.4","11.6",37.1,"3",2.6,27.6,"96.285072982","92.157890439",24.9,48.7
"Lowe, Josh","666139","2022","24","181","198","40","24","12","2","2","66","15",33.3,7.6,".221",".343",".284","0.627","0.122",".336","13","72","62","0","3","298","146","52","1","1","1","1","0","3","0","0","312","539","112",".212",".339",".276",".272",".276",".127",,,,,,,,,"88.3","11.4",47.4,"6",5.2,37.1,"98.497331034","93.392541391",32.6,46.2
"Gurriel Jr., Lourdes","666971","2022","28","453","493","132","94","32","1","5","83","31",16.8,6.3,".291",".400",".343","0.743","0.109",".346","52","169","181","4","3","590","312","121","11","6","1","0","2","3","0","0","638","1214","171",".273",".400",".327",".321",".328",".127",,,,,,,,,"90.6","10.9",34.7,"14",3.8,45.7,"100.376795914","94.662022446",21.3,48.7
"Cave, Jake","595909","2022","29","164","177","35","20","7","3","5","49","11",27.7,6.2,".213",".384",".260","0.644","0.171",".268","20","80","63","0","2","241","93","54","2","0","0","0","2","1","1","0","257","453","114",".213",".395",".278",".285",".261",".182",,,,,,,,,"90.7","14.4",38.5,"12",10.3,42.7,"99.526718814","94.448232906",35,50.7
"Chapman, Matt","656305","2022","29","538","621","123","68","27","1","27","170","68",27.4,11,".229",".433",".324","0.757","0.204",".277","76","264","233","2","2","959","487","155","7","10","1","0","5","2","0","0","1050","1587","276",".234",".440",".331",".341",".331",".206",,,,,,,,,"92.2","19",34,"48",12.9,51.2,"102.906606237","96.223630699",28.7,41.7
"McMahon, Ryan","641857","2022","27","529","597","130","84","23","3","20","158","60",26.5,10.1,".246",".414",".327","0.741","0.168",".311","67","227","219","3","7","916","439","153","7","5","0","0","3","7","0","0","964","1595","277",".247",".423",".326",".330",".329",".175",,,,,,,,,"91.7","10.8",36.4,"39",10.4,46.5,"102.094383676","95.689199432",28.2,45.2
"Naylor, Josh","647304","2022","25","449","498","115","67","28","0","20","80","38",16.1,7.6,".256",".452",".319","0.771","0.196",".268","79","195","203","1","6","579","228","122","13","6","4","0","5","5","1","0","639","1129","160",".257",".430",".331",".327",".323",".173",,,,,,,,,"89.4","10.3",28.9,"32",8.6,42.8,"101.054916237","94.744173602",19.5,51
"Wade, Tyler","642180","2022","27","147","163","32","26","5","0","1","33","10",20.2,6.1,".218",".272",".272","0.544","0.054",".274","8","66","40","5","8","224","101","67","3","1","0","5","0","8","0","0","231","397","39",".212",".278",".247",".248",".267",".065",,,,,,,,,"83.9","11.5",37,"2",1.7,16,"93.738133673","91.012158454",20.9,47.1
"Hilliard, Sam","656541","2022","28","174","200","32","23","6","1","2","57","23",28.5,11.5,".184",".264",".280","0.544","0.080",".256","14","96","46","1","5","322","140","70","2","1","0","0","2","5","0","0","348","522","125",".216",".361",".251",".303",".312",".145",,,,,,,,,"92","13.4",27.7,"11",9.2,48.7,"102.616565833","95.872595546",35.1,43.9
"Mazara, Nomar","608577","2022","27","159","171","42","32","8","0","2","40","10",23.4,5.8,".264",".352",".316","0.668","0.088",".342","18","57","56","0","0","235","123","55","3","2","0","0","0","0","0","0","259","455","76",".250",".357",".297",".294",".303",".106",,,,,,,,,"86.1","17.6",35.3,"5",4.2,32.8,"97.016111333","92.550589748",26.8,46.5
"Stephenson, Tyler","663886","2022","25","166","183","53","38","9","0","6","47","12",25.7,6.6,".319",".482",".372","0.854","0.163",".409","35","73","80","0","1","255","135","50","4","3","0","0","2","1","0","0","278","454","72",".260",".394",".370",".318",".323",".134",,,,,,,,,"87.1","11.1",46.3,"8",6.6,34.7,"97.521469508","92.827161901",27,43.6
"Marcano, Tucupita","672779","2022","22","160","177","33","23","6","2","2","44","10",24.9,5.6,".206",".306",".256","0.562","0.100",".270","13","60","49","1","2","225","129","49","1","1","0","5","1","1","1","0","233","439","56",".172",".239",".249",".210",".224",".067",,,,,,,,,"84.7","11.1",30.3,"2",1.6,17.2,"94.100557069","91.080698696",21.3,46.1
"Schoop, Jonathan","570731","2022","30","481","510","97","62","23","1","11","107","19",21,3.7,".202",".322",".239","0.561","0.120",".234","38","221","155","0","5","507","240","131","15","6","1","0","4","5","0","0","556","1233","241",".228",".338",".245",".268",".267",".111",,,,,,,,,"87","9.7",29.1,"18",4.8,38.6,"99.967628556","93.993791257",28.2,55.5
"Lopez, Alejo","664670","2022","26","145","156","38","31","5","1","1","21","9",13.5,5.8,".262",".331",".314","0.645","0.069",".301","10","52","48","1","3","183","87","59","1","2","1","0","0","2","1","0","195","376","40",".249",".329",".286",".280",".303",".080",,,,,,,,,"83.8","9.3",37.9,"1",0.8,20.2,"94.42221","91.277312397",16.3,50.6
"Hiura, Keston","669374","2022","25","234","266","53","30","8","1","14","111","23",41.7,8.6,".226",".449",".316","0.765","0.223",".355","32","113","105","2","5","371","182","80","3","8","0","0","1","5","0","0","403","743","198",".205",".425",".334",".317",".297",".221",,,,,,,,,"91.7","16.1",41.1,"19",15.3,45.2,"103.00306629","95.913755285",40.1,49
"Ward, Taylor","621493","2022","28","495","564","139","92","22","2","23","120","60",21.3,10.6,".281",".473",".360","0.833","0.192",".325","65","185","234","3","5","839","451","135","5","4","0","0","5","4","1","0","894","1403","177",".268",".474",".362",".361",".352",".206",,,,,,,,,"90","15.8",41.8,"47",12.4,42.9,"100.184571947","94.439550026",22.3,41.4
"Thompson, Trayce","572204","2022","31","219","255","56","28","14","1","13","93","32",36.5,12.5,".256",".507",".353","0.860","0.251",".374","41","115","111","1","4","414","195","80","2","2","0","0","2","4","0","0","443","695","164",".251",".496",".370",".366",".350",".245",,,,,,,,,"92.2","16.4",45.3,"21",16.4,46.9,"103.303449063","96.133570313",37.8,43.9
"Grichuk, Randal","545341","2022","30","506","538","131","88","21","3","19","127","24",23.6,4.5,".259",".425",".299","0.724","0.166",".309","73","216","215","0","4","613","310","140","12","6","0","0","2","4","0","0","667","1310","209",".229",".370",".315",".281",".271",".141",,,,,,,,,"90","8.7",27.3,"26",6.8,43.6,"101.601495926","95.066145714",24.7,50.6
"Sosa, Edmundo","624641","2022","26","176","190","40","23","11","4","2","50","5",26.3,2.6,".227",".369",".275","0.644","0.142",".304","21","87","65","1","6","151","105","78","6","7","0","1","1","5","1","0","175","478","98",".240",".345",".282",".282",".287",".105",,,,,,,,,"86.8","11.4",34.4,"7",5.5,29.7,"97.432853438","92.759540157",31.4,57.1
"Vogt, Stephen","519390","2022","37","168","191","27","15","4","1","7","46","17",24.1,8.9,".161",".321",".241","0.562","0.160",".168","23","68","54","0","1","237","126","70","4","2","0","0","4","1","0","0","256","458","76",".211",".350",".249",".282",".287",".138",,,,,,,,,"87","21",38.9,"10",7.9,27.8,"96.256857778","92.21418128",27.1,46.5
"Haggerty, Sam","664059","2022","28","176","201","45","30","9","1","5","53","18",26.4,9,".256",".403",".335","0.738","0.147",".333","23","83","71","1","13","237","121","83","4","4","3","1","2","9","4","0","252","483","91",".230",".330",".320",".285",".313",".100",,,,,,,,,"86","13.6",32.5,"5",4,24.6,"96.38917","92.207266333",28.2,49.3
"Lopez, Nicky","670032","2022","27","436","480","99","83","12","4","0","63","29",13.1,6,".227",".273",".281","0.554","0.046",".265","20","217","119","3","13","559","298","141","8","4","0","10","1","13","0","0","599","1163","130",".243",".312",".251",".273",".296",".069",,,,,,,,,"84.9","4.9",31.3,"6",1.6,22.9,"94.94043827","91.479636504",17.3,49.1
"McCann, James","543510","2022","32","174","191","34","25","6","0","3","46","11",24.1,5.8,".195",".282",".257","0.539","0.087",".244","18","80","49","0","3","213","115","61","5","4","0","0","2","3","0","0","230","483","91",".237",".411",".243",".309",".295",".174",,,,,,,,,"90.2","16.3",33.8,"9",6.9,40.8,"100.237659692","94.399973876",28.3,51.6
"Chirinos, Robinson","455139","2022","38","195","220","35","22","9","0","4","67","19",30.5,8.6,".179",".287",".265","0.552","0.108",".248","22","83","56","0","1","281","120","67","4","4","0","1","1","1","0","0","304","549","132",".168",".281",".251",".245",".255",".113",,,,,,,,,"84.8","17.6",30.8,"9",6.9,33.1,"97.472003281","92.774084488",33.3,50.3
"Giménez, Andrés","665926","2022","23","491","557","146","100","26","3","17","112","34",20.1,6.1,".297",".466",".371","0.837","0.169",".353","69","201","229","3","20","581","301","146","9","25","4","4","3","19","1","0","646","1398","251",".257",".400",".364",".326",".336",".143",,,,,,,,,"87.8","11.7",31.3,"24",6.2,37.8,"99.022592","93.615976351",26.4,53.7
"Massey, Michael","686681","2022","24","173","194","42","28","9","1","4","46","9",23.7,4.6,".243",".376",".307","0.683","0.133",".304","17","77","65","0","3","211","94","52","1","8","0","2","2","3","0","0","233","486","94",".243",".450",".302",".332",".310",".207",,,,,,,,,"89.3","16.4",35.1,"17",13,38.2,"99.036690645","93.797110403",27.8,54.5
"Turner, Justin","457759","2022","37","468","532","130","81","36","0","13","89","50",16.7,9.4,".278",".438",".350","0.788","0.160",".313","81","201","205","0","3","742","315","128","13","6","1","0","8","3","0","0","795","1349","182",".267",".427",".343",".339",".343",".160",,,,,,,,,"89.5","18.4",40.6,"31",8,40.6,"99.002545648","93.736858523",20.3,48.2
"Bride, Jonah","681146","2022","26","162","187","33","28","4","0","1","32","19",17.1,10.2,".204",".247",".301","0.548","0.043",".246","6","71","40","0","1","286","205","58","4","4","0","1","1","1","0","0","306","491","42",".217",".300",".257",".282",".314",".084",,,,,,,,,"86.9","11.5",31.8,"2",1.5,31.1,"96.774698182","92.509176031",17.1,35.9
"Mancini III, Trey","641820","2022","30","519","587","124","82","23","1","18","135","53",23,9,".239",".391",".319","0.710","0.152",".286","63","210","203","0","0","788","378","143","12","10","2","0","5","0","0","0","851","1517","279",".245",".410",".312",".327",".328",".165",,,,,,,,,"89.5","12.7",39.6,"38",9.8,40.4,"100.078586134","94.256654381",27.4,48.1
"Benintendi, Andrew","643217","2022","27","461","521","140","109","23","3","5","77","52",14.8,10,".304",".399",".373","0.772","0.095",".352","51","175","184","3","8","708","253","126","7","2","0","1","5","8","0","0","745","1181","165",".273",".407",".342",".334",".347",".134",,,,,,,,,"89.2","12.6",39.2,"20",5.1,38.7,"98.21078057","93.391636347",20.7,48.2
"Realmuto, J.T.","592663","2022","31","504","562","139","86","26","5","22","119","41",21.2,7.3,".276",".478",".342","0.820","0.202",".318","84","212","241","1","21","715","339","139","7","12","1","0","5","18","3","0","779","1414","245",".275",".463",".354",".351",".342",".188",,,,,,,,,"90.3","13.1",35.6,"44",11.3,47.2,"101.252893641","95.157569177",25.7,49
"Pham, Tommy","502054","2022","34","554","622","131","90","23","1","17","167","56",26.8,9,".236",".374",".312","0.686","0.138",".304","63","217","207","3","8","870","520","144","20","7","0","0","5","8","0","0","933","1572","234",".238",".383",".304",".311",".315",".145",,,,,,,,,"92.2","7.7",33.2,"31",7.9,48.5,"102.514437436","95.778101436",26,42
"Peña, Jeremy","665161","2022","24","521","558","132","88","20","2","22","135","22",24.2,3.9,".253",".426",".289","0.715","0.173",".298","63","199","222","2","11","581","260","136","5","6","0","1","5","11","0","0","637","1367","290",".252",".402",".309",".304",".289",".150",,,,,,,,,"88.1","8.7",32.9,"38",9.7,36.7,"99.803563646","93.99255276",29.7,55.2
"Martinez, J.D.","502110","2022","34","533","596","146","86","43","1","16","145","52",24.3,8.7,".274",".448",".341","0.789","0.174",".345","62","272","239","0","0","777","288","139","20","5","1","0","5","0","0","0","860","1529","330",".260",".471",".343",".349",".330",".211",,,,,,,,,"89.1","14.1",42,"49",12.5,41.7,"100.92394699","94.707836352",30.1,51.9
"Bleday, JJ","668709","2022","24","204","238","34","17","10","2","5","67","30",28.2,12.6,".167",".309",".277","0.586","0.142",".216","16","90","63","1","4","375","146","65","5","2","0","0","2","4","0","0","402","627","111",".190",".315",".266",".280",".297",".126",,,,,,,,,"86.3","25",37.4,"12",8.6,33.8,"97.363228429","92.749834317",27.9,46.7
"McCutchen, Andrew","457705","2022","35","515","580","122","80","25","0","17","124","57",21.4,9.8,".237",".384",".316","0.700","0.147",".278","69","226","198","6","8","871","387","134","10","4","1","0","4","7","1","0","915","1449","235",".252",".406",".309",".325",".329",".155",,,,,,,,,"89.1","13.2",36.2,"34",8.6,40,"99.92693269","94.143160838",24.2,44.9
"Pollock, AJ","572041","2022","34","489","527","120","79","26","1","14","98","32",18.6,6.1,".245",".389",".292","0.681","0.144",".278","56","226","190","1","3","568","235","138","13","2","0","0","4","2","1","0","618","1219","201",".258",".419",".297",".317",".305",".161",,,,,,,,,"88.8","11.6",32.9,"37",9.4,42,"100.414319188","94.34853632",24.7,53.6
"Clement, Ernie","676391","2022","26","163","179","30","26","4","0","0","26","11",14.5,6.1,".184",".209",".243","0.452","0.025",".217","6","90","34","1","0","177","121","69","3","2","0","2","1","0","0","0","196","433","39",".235",".328",".209",".277",".290",".093",,,,,,,,,"85","11.8",27.1,"5",3.6,25.7,"94.798252206","91.426475368",16,49.6
"Drury, Brandon","592273","2022","29","518","568","136","75","31","2","28","126","38",22.2,6.7,".263",".492",".320","0.812","0.229",".293","87","203","255","3","2","741","413","138","8","8","0","0","4","2","0","0","799","1443","181",".242",".420",".350",".316",".303",".179",,,,,,,,,"89.1","13.8",34.8,"41",10.4,42.2,"100.586892132","94.438998321",21.5,45.9
"Hampson, Garrett","641658","2022","27","199","226","42","30","7","3","2","63","21",27.9,9.3,".211",".307",".287","0.594","0.096",".294","15","87","61","2","12","298","176","90","3","1","0","3","2","9","3","0","317","569","87",".202",".290",".267",".261",".282",".087",,,,,,,,,"86.5","10.2",29.8,"6",4.3,27.7,"96.783443077","92.495778992",25.4,44.4
"Duran, Jarren","680776","2022","25","204","223","45","25","14","3","3","63","14",28.3,6.3,".221",".363",".283","0.646","0.142",".302","17","73","74","1","7","282","137","58","1","4","0","0","1","7","0","0","304","577","103",".223",".358",".284",".286",".285",".135",,,,,,,,,"89.3","7.6",27.5,"11",7.7,38,"99.170221176","93.807350882",28.2,49.9
"Herrera, Odúbel","546318","2022","30","185","197","44","29","9","1","5","42","11",21.3,5.6,".238",".378",".279","0.657","0.140",".281","21","90","70","0","6","224","112","62","3","0","0","0","1","5","1","0","237","500","71",".225",".348",".287",".272",".268",".123",,,,,,,,,"86.9","4",24.3,"7",4.9,37.5,"99.933778143","94.012093741",24,52.6
"Judge, Aaron","592450","2022","30","570","696","177","87","28","0","62","175","111",25.1,15.9,".311",".686",".425","1.111","0.375",".340","131","210","391","3","16","1079","490","157","14","6","19","0","5","14","2","0","1176","1730","341",".305",".706",".458",".463",".422",".401",,,,,,,,,"95.9","15",39,"106",26.5,61.8,"107.110072714","99.053359221",29.8,42.7
"Barnes, Austin","605131","2022","32","179","212","38","24","6","0","8","37","27",17.5,12.7,".212",".380",".324","0.704","0.168",".222","26","89","68","1","2","306","161","62","5","3","0","2","1","1","1","0","331","519","54",".210",".329",".315",".298",".323",".118",,,,,,,,,"87.4","13.6",31,"7",4.8,35.2,"98.048094085","93.029970704",17.9,42.1
"Kiermaier, Kevin","595281","2022","32","206","221","47","32","8","0","7","61","14",27.6,6.3,".228",".369",".281","0.650","0.141",".290","22","65","76","1","6","282","107","63","2","1","0","0","0","5","1","0","294","537","118",".250",".388",".286",".305",".301",".138",,,,,,,,,"87.9","5.3",33.8,"10",6.9,38.6,"98.886186164","93.570432966",31.9,51.7
"Torres, Gleyber","650402","2022","25","526","572","135","82","28","1","24","129","39",22.6,6.8,".257",".451",".310","0.761","0.194",".295","76","273","237","5","10","737","319","140","12","3","2","1","3","5","5","0","804","1422","267",".244",".441",".328",".319",".298",".198",,,,,,,,,"90.4","17.5",36.2,"43",10.7,45.3,"100.5348042","94.660057845",27.2,49.6
"Adames, Willy","642715","2022","26","563","617","134","72","31","0","31","166","49",26.9,7.9,".238",".458",".298","0.756","0.220",".278","98","250","258","3","8","812","356","139","11","1","3","0","4","6","1","1","888","1578","308",".238",".451",".325",".323",".299",".213",,,,,,,,,"88.9","18.9",36.4,"52",13,43.6,"100.099002736","94.300793591",28.2,49.6
"Serven, Brian","661531","2022","27","187","205","38","27","4","1","6","44","13",21.5,6.3,".203",".332",".261","0.593","0.129",".232","16","90","62","0","0","236","108","62","7","2","0","2","1","0","0","0","254","542","101",".212",".291",".263",".254",".271",".080",,,,,,,,,"84.5","12.5",32.9,"4",2.7,29.5,"96.245205139","92.177853427",27.2,54.5
"Higgins, P.J.","664731","2022","29","201","229","46","28","11","1","6","58","22",25.3,9.6,".229",".383",".310","0.693","0.154",".290","30","84","77","0","0","321","176","74","2","2","0","3","1","0","0","0","345","571","94",".205",".287",".306",".264",".290",".081",,,,,,,,,"86","8.7",34.7,"5",3.4,25.5,"95.709141571","91.886405683",27.6,43.1
"Reynolds, Bryan","668804","2022","27","542","614","142","92","19","4","27","141","56",23,9.1,".262",".461",".345","0.806","0.199",".306","62","197","250","3","7","763","302","145","13","14","6","0","2","7","0","0","840","1463","287",".249",".416",".349",".329",".334",".167",,,,,,,,,"90.2","12",35.5,"32",7.9,42.9,"100.882578564","94.722792556",27.8,50.4
"Estrada, Thairo","642731","2022","26","488","541","127","89","22","2","14","89","33",16.5,6.1,".260",".400",".322","0.722","0.140",".290","62","215","195","6","21","603","322","140","10","14","0","1","5","19","2","0","666","1279","164",".246",".352",".317",".299",".312",".107",,,,,,,,,"86.2","8.1",31.6,"18",4.4,31.1,"97.092146345","92.54814231",20.3,49.2
"Chisholm Jr., Jazz","665862","2022","24","213","241","54","26","10","4","14","66","21",27.4,8.7,".254",".535",".325","0.860","0.281",".294","45","62","114","5","12","325","156","60","0","3","0","0","3","11","1","0","346","604","124",".242",".473",".365",".345",".320",".230",,,,,,,,,"90.4","15.5",37.3,"25",16.7,46.7,"100.669336216","94.818931905",32.8,47.2
"Jeffers, Ryan","680777","2022","25","212","236","44","26","10","1","7","62","23",26.3,9.7,".208",".363",".285","0.648","0.155",".259","27","91","77","0","0","322","170","67","6","0","0","1","0","0","0","0","340","608","83",".218",".424",".287",".315",".295",".206",,,,,,,,,"88.2","18.2",35.8,"20",13.2,42.4,"101.152073919","94.809587415",22.6,46.2
"Mountcastle, Ryan","663624","2022","25","555","609","139","88","28","1","22","154","43",25.3,7.1,".250",".423",".305","0.728","0.173",".303","85","237","235","1","4","726","241","145","12","4","1","0","7","3","1","0","785","1555","352",".277",".509",".316",".362",".332",".232",,,,,,,,,"91.3","15.9",39.5,"61",15,46.3,"101.941494208","95.335163391",29.8,56.2
"Miller, Brad","543543","2022","32","222","241","47","37","3","0","7","70","18",29,7.5,".212",".320",".270","0.590","0.108",".274","32","91","71","2","4","302","134","81","3","0","0","0","1","3","1","0","317","597","146",".205",".344",".263",".269",".264",".139",,,,,,,,,"91.1","14.1",27.5,"12",7.8,39.9,"100.033437368","94.372039868",36.3,50.7
"La Stella, Tommy","600303","2022","33","180","195","43","27","14","0","2","30","11",15.4,5.6,".239",".350",".282","0.632","0.111",".272","14","76","63","0","0","280","177","60","4","1","0","0","3","0","0","0","294","500","43",".232",".329",".277",".267",".276",".097",,,,,,,,,"87.9","14.6",37.3,"3",2,32,"97.045650909","92.615035294",16.7,40.7
"Duran, Ezequiel","677649","2022","23","208","220","49","33","10","1","5","54","12",24.5,5.5,".236",".365",".277","0.642","0.129",".295","25","93","76","1","4","237","105","58","3","0","0","0","0","3","1","0","245","545","106",".216",".317",".282",".256",".259",".101",,,,,,,,,"85.9","9.5",24.7,"7",4.5,31.8,"97.9242875","93.124773224",29.1,55.7
"Báez, Javier","595879","2022","29","555","590","132","84","27","4","17","147","26",24.9,4.4,".238",".393",".278","0.671","0.155",".292","67","231","218","2","9","587","283","144","13","6","1","0","3","7","2","0","641","1451","362",".226",".374",".291",".281",".268",".148",,,,,,,,,"87.9","9.6",29.7,"33",8,38,"99.689131182","93.890376232",35.8,55.8
"Aquino, Aristides","606157","2022","28","259","276","51","28","13","0","10","101","17",36.6,6.2,".197",".363",".246","0.609","0.166",".277","30","125","94","3","2","340","115","80","1","0","0","0","0","2","0","0","359","734","204",".180",".317",".267",".243",".231",".136",,,,,,,,,"85.6","17.4",27.2,"13",8.2,34.6,"99.168037143","93.584018571",37.9,56.6
"Rojas, Miguel","500743","2022","33","471","507","111","84","19","2","6","61","26",12,5.1,".236",".323",".283","0.606","0.087",".258","36","164","152","3","9","578","326","140","12","6","1","1","3","7","2","0","621","1195","123",".264",".347",".268",".293",".310",".083",,,,,,,,,"86.1","10.1",33.1,"8",1.9,27.1,"96.249960631","92.126001845",15.8,47.9
